# Shell numbers for elements H to Fe, based on Verner's phfit2.f code.
#N Ninn Ntot
 1    0    1
 2    0    1
 3    1    2
 4    1    2
 5    1    3
 6    1    3
 7    1    3
 8    1    3
 9    1    3
10    1    3
11    3    4
12    3    4
13    3    5
14    3    5
15    3    5
16    3    5
17    3    5
18    3    5
19    5    6
20    5    6
21    5    6
22    5    6
23    5    6
24    5    6
25    5    6
26    5    6
27    5    6
28    5    6
29    5    7
30    5    7
