# Verner & Yakovlev, 1995, A&AS, 109, 125
# Downloaded from http://www.pa.uky.edu/~verner/photo.html on 29/11/2016
#Z  N n l    E_th       E_0      \sigma_0     y_a          P        y_w
 9  5 2 1 0.1142E+03 0.2528E+02 0.1419E+03 0.7089E+02 0.3628E+01 0.3418E+00
 9  5 2 0 0.1262E+03 0.1889E+02 0.7149E+02 0.1194E+02 0.6030E+01 0.0000E+00
 9  5 1 0 0.8091E+03 0.1925E+03 0.3680E+02 0.7933E+02 0.1377E+01 0.0000E+00
 9  4 2 0 0.1572E+03 0.1146E+02 0.8453E+02 0.2457E+02 0.5771E+01 0.0000E+00
 9  4 1 0 0.8502E+03 0.1737E+03 0.4668E+02 0.5876E+02 0.1511E+01 0.0000E+00
 9  3 2 0 0.1852E+03 0.6423E+01 0.8497E+02 0.6075E+02 0.5214E+01 0.0000E+00
 9  3 1 0 0.8905E+03 0.1711E+03 0.4890E+02 0.6137E+02 0.1501E+01 0.0000E+00
 9  2 1 0 0.9539E+03 0.1131E+03 0.1039E+03 0.2657E+02 0.2255E+01 0.0000E+00
 9  1 1 0 0.1103E+04 0.3485E+02 0.6759E+03 0.3288E+02 0.2963E+01 0.0000E+00
10 10 2 1 0.2156E+02 0.2000E+02 0.1691E+05 0.2442E+01 0.1043E+02 0.3345E+00
10 10 2 0 0.4847E+02 0.3204E+02 0.5615E+02 0.5808E+01 0.6678E+01 0.0000E+00
10 10 1 0 0.8701E+03 0.3144E+03 0.1664E+02 0.2042E+06 0.8450E+00 0.0000E+00
10  9 2 1 0.4096E+02 0.3428E+02 0.2766E+03 0.4179E+02 0.4029E+01 0.3052E+00
10  9 2 0 0.6374E+02 0.3187E+02 0.4025E+02 0.8495E+01 0.6038E+01 0.0000E+00
10  9 1 0 0.8831E+03 0.2452E+03 0.2783E+02 0.6075E+02 0.1420E+01 0.0000E+00
10  8 2 1 0.6346E+02 0.3485E+02 0.2451E+03 0.6937E+02 0.3645E+01 0.2042E+00
10  8 2 0 0.8721E+02 0.3192E+02 0.3797E+02 0.1054E+02 0.5652E+01 0.0000E+00
10  8 1 0 0.9131E+03 0.2387E+03 0.2943E+02 0.6525E+02 0.1424E+01 0.0000E+00
10  7 2 1 0.9712E+02 0.3494E+02 0.2214E+03 0.7203E+02 0.3563E+01 0.2573E+00
10  7 2 0 0.1132E+03 0.3092E+02 0.4190E+02 0.1139E+02 0.5554E+01 0.0000E+00
10  7 1 0 0.9480E+03 0.2360E+03 0.3027E+02 0.6734E+02 0.1422E+01 0.0000E+00
10  6 2 1 0.1262E+03 0.3316E+02 0.1962E+03 0.7397E+02 0.3563E+01 0.2895E+00
10  6 2 0 0.1415E+03 0.2615E+02 0.5421E+02 0.1117E+02 0.5907E+01 0.0000E+00
10  6 1 0 0.9873E+03 0.2343E+03 0.3097E+02 0.6907E+02 0.1416E+01 0.0000E+00
10  5 2 1 0.1579E+03 0.2740E+02 0.1717E+03 0.6423E+02 0.3819E+01 0.1680E+00
10  5 2 0 0.1719E+03 0.2496E+02 0.5575E+02 0.1427E+02 0.5562E+01 0.0000E+00
10  5 1 0 0.1031E+04 0.2308E+03 0.3232E+02 0.7167E+02 0.1411E+01 0.0000E+00
10  4 2 0 0.2073E+03 0.2822E+02 0.4978E+02 0.2600E+02 0.4500E+01 0.0000E+00
10  4 1 0 0.1078E+04 0.1886E+03 0.5011E+02 0.5000E+02 0.1650E+01 0.0000E+00
10  3 2 0 0.2391E+03 0.2859E+02 0.2897E+02 0.3836E+02 0.3992E+01 0.0000E+00
10  3 1 0 0.1125E+04 0.2193E+03 0.3719E+02 0.8181E+02 0.1396E+01 0.0000E+00
10  2 1 0 0.1196E+04 0.1586E+03 0.6695E+02 0.3352E+02 0.2002E+01 0.0000E+00
10  1 1 0 0.1362E+04 0.4304E+02 0.5475E+03 0.3288E+02 0.2963E+01 0.0000E+00
11 11 3 0 0.5139E+01 0.5968E+01 0.1460E+01 0.2557E+08 0.3789E+01 0.0000E+00
11 11 2 1 0.3814E+02 0.3655E+02 0.2486E+03 0.3222E+03 0.3570E+01 0.1465E+00
11 11 2 0 0.7084E+02 0.4537E+02 0.1142E+02 0.2395E+03 0.3380E+01 0.0000E+00
11 11 1 0 0.1079E+04 0.4216E+03 0.1119E+02 0.5642E+08 0.7736E+00 0.0000E+00
11 10 2 1 0.4729E+02 0.3911E+02 0.3551E+03 0.2257E+02 0.4643E+01 0.2900E+00
11 10 2 0 0.7347E+02 0.3939E+02 0.2629E+02 0.1103E+02 0.5618E+01 0.0000E+00
11 10 1 0 0.1074E+04 0.3266E+03 0.1889E+02 0.2527E+03 0.1120E+01 0.0000E+00
11  9 2 1 0.7162E+02 0.3957E+02 0.2748E+03 0.5000E+02 0.4000E+01 0.3000E+00
11  9 2 0 0.9945E+02 0.4130E+02 0.1933E+02 0.2600E+02 0.4500E+01 0.0000E+00
11  9 1 0 0.1110E+04 0.2426E+03 0.3466E+02 0.5000E+02 0.1650E+01 0.0000E+00
11  8 2 1 0.9892E+02 0.4314E+02 0.2232E+03 0.8352E+02 0.3511E+01 0.1644E+00
11  8 2 0 0.1269E+03 0.3807E+02 0.3144E+02 0.1250E+02 0.5405E+01 0.0000E+00
11  8 1 0 0.1143E+04 0.2841E+03 0.2551E+02 0.6977E+02 0.1414E+01 0.0000E+00
11  7 2 1 0.1384E+03 0.3523E+02 0.3028E+03 0.5000E+02 0.4000E+01 0.3000E+00
11  7 2 0 0.1567E+03 0.3868E+02 0.2607E+02 0.2600E+02 0.4500E+01 0.0000E+00
11  7 1 0 0.1185E+04 0.2360E+03 0.3753E+02 0.5000E+02 0.1650E+01 0.0000E+00
11  6 2 1 0.1722E+03 0.4212E+02 0.1650E+03 0.9649E+02 0.3367E+01 0.2182E+00
11  6 2 0 0.1899E+03 0.3303E+02 0.4218E+02 0.1377E+02 0.5458E+01 0.0000E+00
11  6 1 0 0.1230E+04 0.2806E+03 0.2654E+02 0.7237E+02 0.1405E+01 0.0000E+00
11  5 2 1 0.2085E+03 0.3552E+02 0.1374E+03 0.7062E+02 0.3675E+01 0.1613E+00
11  5 2 0 0.2244E+03 0.2947E+02 0.4802E+02 0.1621E+02 0.5395E+01 0.0000E+00
11  5 1 0 0.1281E+04 0.2777E+03 0.2745E+02 0.7512E+02 0.1397E+01 0.0000E+00
11  4 2 0 0.2642E+03 0.2097E+02 0.6127E+02 0.2644E+02 0.5246E+01 0.0000E+00
11  4 1 0 0.1335E+04 0.2464E+03 0.3613E+02 0.4968E+02 0.1579E+01 0.0000E+00
11  3 2 0 0.2999E+03 0.1758E+02 0.4531E+02 0.4549E+02 0.4689E+01 0.0000E+00
11  3 1 0 0.1386E+04 0.2406E+03 0.3850E+02 0.5198E+02 0.1575E+01 0.0000E+00
11  2 1 0 0.1465E+04 0.2268E+03 0.3995E+02 0.5315E+02 0.1678E+01 0.0000E+00
11  1 1 0 0.1649E+04 0.5211E+02 0.4525E+03 0.3288E+02 0.2963E+01 0.0000E+00
12 12 3 0 0.7646E+01 0.9393E+01 0.3034E+01 0.2625E+08 0.3923E+01 0.0000E+00
12 12 2 1 0.5490E+02 0.4937E+02 0.2023E+03 0.1079E+05 0.2960E+01 0.1463E-01
12 12 2 0 0.9400E+02 0.4587E+02 0.1671E+02 0.2389E+02 0.4742E+01 0.0000E+00
12 12 1 0 0.1311E+04 0.2711E+03 0.3561E+02 0.2374E+02 0.1952E+01 0.0000E+00
12 11 3 0 0.1504E+02 0.8139E+01 0.3278E+01 0.4341E+08 0.3610E+01 0.0000E+00
12 11 2 1 0.6569E+02 0.4940E+02 0.2049E+03 0.4112E+04 0.2995E+01 0.2223E-04
12 11 2 0 0.9881E+02 0.5142E+02 0.1290E+02 0.5775E+02 0.3903E+01 0.0000E+00
12 11 1 0 0.1304E+04 0.3709E+03 0.1767E+02 0.1346E+03 0.1225E+01 0.0000E+00
12 10 2 1 0.8014E+02 0.5319E+02 0.2104E+03 0.7813E+02 0.3630E+01 0.2851E+00
12 10 2 0 0.1111E+03 0.4804E+02 0.1914E+02 0.1613E+02 0.5050E+01 0.0000E+00
12 10 1 0 0.1317E+04 0.3607E+03 0.1877E+02 0.1401E+03 0.1238E+01 0.0000E+00
12  9 2 1 0.1093E+03 0.5137E+02 0.2223E+03 0.9301E+02 0.3513E+01 0.5276E-02
12  9 2 0 0.1411E+03 0.4810E+02 0.2118E+02 0.1675E+02 0.4941E+01 0.0000E+00
12  9 1 0 0.1356E+04 0.3345E+03 0.2212E+02 0.7147E+02 0.1413E+01 0.0000E+00
12  8 2 1 0.1413E+03 0.5114E+02 0.2134E+03 0.9563E+02 0.3438E+01 0.5419E-02
12  8 2 0 0.1735E+03 0.4710E+02 0.2448E+02 0.1636E+02 0.4951E+01 0.0000E+00
12  8 1 0 0.1400E+04 0.3259E+03 0.2350E+02 0.6173E+02 0.1464E+01 0.0000E+00
12  7 2 1 0.1865E+03 0.4155E+02 0.2901E+03 0.5000E+02 0.4000E+01 0.3000E+00
12  7 2 0 0.2076E+03 0.4500E+02 0.2434E+02 0.2600E+02 0.4500E+01 0.0000E+00
12  7 1 0 0.1449E+04 0.2777E+03 0.3278E+02 0.5000E+02 0.1650E+01 0.0000E+00
12  6 2 1 0.2249E+03 0.4016E+02 0.2442E+03 0.5000E+02 0.4000E+01 0.3000E+00
12  6 2 0 0.2444E+03 0.4341E+02 0.2832E+02 0.2600E+02 0.4500E+01 0.0000E+00
12  6 1 0 0.1501E+04 0.2742E+03 0.3407E+02 0.5000E+02 0.1650E+01 0.0000E+00
12  5 2 1 0.2660E+03 0.2461E+02 0.3546E+03 0.6160E+02 0.4366E+01 0.6452E-02
